name,primary_type,all_types,phone,website,address,rating,reviews,status,maps_url,place_id
"C893-D, C block, sudhant lok 1",apartment_complex,apartment_complex|point_of_interest|service|establishment,,,"C893, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=13516461668063015414&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ9-1XdQAZDTkR9nEUGUYelLs
EITC GROUP( A TRUSTED NAME SINCE 2006),service,wholesaler|point_of_interest|service|establishment,098998 67897,https://www.eitcgroup.com/,"733, Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122001, India",,,OPERATIONAL,https://maps.google.com/?cid=7885628309669058670&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJi5oqZi4ZDTkRbpiW9Cphb20
"C-742, Sushant Lok Phase - 1, C-Block",apartment_complex,apartment_complex|point_of_interest|service|establishment,,,"c, 742, Sushant Lok Rd, Phase -1, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",3,1,OPERATIONAL,https://maps.google.com/?cid=9023977908809126235&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJv77KfAAZDTkRW1GK0xicO30
Sliceinn Yucca,service,point_of_interest|service|establishment,080767 78706,https://www.sliceinn.in/,"C 576, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.4,5,OPERATIONAL,https://maps.google.com/?cid=15065606343627704669&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJTUxZ_HoZDTkRXQnNBSbJE9E
The Gifting Edit,gift_shop,gift_shop|store|point_of_interest|establishment,081307 52709,http://www.thegiftingedit.co/,"Block C, Sushant Lok Phase I, Kanahi, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=1474718036315632061&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJk2ttaXqFlQoRvXF0mj1AdxQ
"Cosy Lookout, 893CA, C-Block, Sushant Lok Phase-1, Sector-43",general_contractor,general_contractor|point_of_interest|service|establishment,,http://cosylookout.com/,"893CA, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=3396779746880953130&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJJVCkBGgZDTkRKpsU0S7JIy8
"C-775, Sushant Lok-1",apartment_building,apartment_building|point_of_interest|service|establishment,,,"F35M+3F8, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2876389108596100041&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJWbUSAQAZDTkRyUusjaf86ic
Edify Learning,corporate_office,corporate_office|point_of_interest|establishment,091777 44117,,"747 b, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=2811789429607113505&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJe6UbwcMYDTkRISPutpZ7BSc
Government Model Sanskriti Senior Secondary School,school,school|educational_institution|point_of_interest|establishment,0124 257 0289,http://gmssssgurugram.com/,"F34P+Q8G, Vyapar Kendra Rd, Block C, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=938074760208937685&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJkfdkOMMYDTkR1XIDNwa2BA0
Rambeer Travels,taxi_service,taxi_service|transportation_service|point_of_interest|service|establishment,095602 61600,https://rambeertravels.com/,"R1 B301, EWS Richmond Park, Block C, DLF Phase IV, Sector 27, Gurugram, Haryana 122009, India",4.8,21,OPERATIONAL,https://maps.google.com/?cid=15168322142706338528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJF_eBGwAZDTkR4Aq0op-0gNI
Sushant Lok-1,service,point_of_interest|service|establishment,0124 331 4764,,"Sector 68, Gurgaon, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4,34,CLOSED_TEMPORARILY,https://maps.google.com/?cid=16331196650294798784&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ08G0V8EYDTkRwOneudMQpOI
Exim International Trade Consultants,service,finance|consultant|point_of_interest|service|establishment,098998 67897,http://www.eitcgroup.com/,"733, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002, India",3,2,OPERATIONAL,https://maps.google.com/?cid=687206556629074536&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJd-3rnjD9DDkRaAIy57hyiQk
Physioway- The Physiotherapy Clinic,medical_clinic,physiotherapist|consultant|medical_clinic|health|point_of_interest|service|establishment,099101 19075,,"c2, 97, near Dlf phase 4, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.9,47,OPERATIONAL,https://maps.google.com/?cid=16947627721067113676&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJl0SjRsQYDTkRzKzEs54RMus
Dietician Archana Batra's Clinic,consultant,consultant|health|point_of_interest|service|establishment,099718 86474,https://www.dtarchanabatra.com/,"House No. 97 (Lower Ground Floor, Power Grid Township Block-C2, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.9,301,OPERATIONAL,https://maps.google.com/?cid=13834171548811595710&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJt-aURsQYDTkRvg-7ILrZ_L8
Lakkadworks - Luxury Interior Designers in Gurgaon,general_contractor,general_contractor|manufacturer|point_of_interest|service|establishment,099993 81022,http://www.lakkadworks.com/,"C2- 23A 3RD FLOOR, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.7,54,OPERATIONAL,https://maps.google.com/?cid=8061986096677409856&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJM-b-Cj8ZDTkRQFSYBKTt4W8
Dr. Yogendra Singh Rajput – Best Cardiologist & Heart Specialist in Gurgaon | Pediatric Cardiologist | Heart Surgeon,doctor,medical_center|doctor|consultant|hospital|medical_clinic|health|point_of_interest|service|establishment,092056 86906,http://svasthyaclinic.com/,"OPD 2, C-410 B, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",4.8,78,OPERATIONAL,https://maps.google.com/?cid=12043227965185897864&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJFXVQxwoZDTkRiLX0zQYkIqc
JC Taekwondo Academy India,sports_school,sports_school|sports_activity_location|health|point_of_interest|establishment,096432 47992,https://www.instagram.com/jc_taekwondoacademyindia?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,"Martial Arts Center:, 5th Floor, Sports Complex Building, Excelsior American School, Campus, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122002, India",5,11,OPERATIONAL,https://maps.google.com/?cid=5474227433326760249&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ2RX9egMfDTkROdEjz9hc-Es
Artistic Keeda Studios,association_or_organization,association_or_organization|point_of_interest|establishment,072919 14410,https://artistickeedastudios.com/,"3rd floor, Artistic Keeda Studios, Admin Building, Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.9,54,OPERATIONAL,https://maps.google.com/?cid=9382763891375187288&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ1WI8cwAZDTkRWKXHFAxGNoI
Bharat Football Academy,sports_club,sports_club|association_or_organization|point_of_interest|establishment,098711 41009,http://www.bharatfa.com/,"Excelsior American School 1, Sushant Lok Phase I, Block C2, DLF Phase IV, Sector 43, Gurugram, Haryana 122009, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122001, India",4.7,76,OPERATIONAL,https://maps.google.com/?cid=7569438888461553404&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJg5qv5MUZDTkR_E7Hf5AMDGk
Excelsior Auditorium,auditorium,auditorium|event_venue|point_of_interest|establishment,093111 91645,https://excelsiorauditorium.com/,"near Excelsior American School, Block C2, DLF Phase 1, Sector 43, Gurugram, Haryana 122009, India",4.4,23,OPERATIONAL,https://maps.google.com/?cid=10367667732604624713&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJu64qxt0ZDTkRSZ8tX99a4Y8
"SPEECHKART | Gurugram | Best speech therapy for child & adults, language, swallow & voice therapy",health,health|point_of_interest|service|establishment,098125 05123,http://speechkart.com/,"House no:- 754, near Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",5,266,OPERATIONAL,https://maps.google.com/?cid=12321256855286257496&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ6U_b0zEZDTkRWBevPdTl_ao
"Hobbeekiids, Daycare and Activity Center",child_care_agency,child_care_agency|educational_institution|point_of_interest|service|establishment,098183 80573,http://www.hobbeekiids.com/,"Hobbeekiids, Daycare and Activity Center, 5th Floor, Upper School Building, Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.3,22,OPERATIONAL,https://maps.google.com/?cid=2429390614644169189&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJAwmch_gjDTkR5ZmIfuTttiE
SANKALP SPORTS ACADEMY - Best Sports Academy in DLF Phase 4 Gurgaon,sports_school,sports_school|point_of_interest|establishment,098997 90810,,"Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.5,15,OPERATIONAL,https://maps.google.com/?cid=14038902224449965604&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJCTD_7t0YDTkRJA7IHDEz1MI
Sportozen,sports_club,sports_club|association_or_organization|point_of_interest|establishment,093116 83317,https://www.sportozen.com/,"Golf Crse Rd, behind Dell building, Block C2, DLF Phase 1, Sector 43, Gurugram, Haryana 122009, India",5,5,OPERATIONAL,https://maps.google.com/?cid=5589014633884984710&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ58RRuHYZDTkRhqUsmTIrkE0
Future Fit,gym,yoga_studio|fitness_center|gym|sports_complex|sports_school|sports_activity_location|health|point_of_interest|establishment,085272 69191,https://www.futurefit.in/,"Sports Complex, Excelsior American School, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009, India",4.6,27,OPERATIONAL,https://maps.google.com/?cid=10598102319354418219&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJKy7x1NcYDTkRKxRdhugFFJM
Cobalt Blue Foundation,cultural_center,cultural_center|point_of_interest|establishment,085278 87336,https://www.cobaltbluefoundation.com/,"C Suites, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",5,58,OPERATIONAL,https://maps.google.com/?cid=3736296338583147262&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVVVVzsUYDTkR_lLXZLn92TM
Zynah Overseas,corporate_office,corporate_office|point_of_interest|establishment,085958 30598,,"236 D block, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=14298157437975322728&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVVVVzsUYDTkRaOAgWW9CbcY
Dial 2 cab,taxi_service,taxi_service|transportation_service|point_of_interest|service|establishment,096480 44777,http://www.dial2cab.com/,"21, Phase I, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002, India",4.6,104,OPERATIONAL,https://maps.google.com/?cid=16080629836053459659&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVVVVzsUYDTkRy7KDFqPfKd8
GABA & CO.,consultant,lawyer|accounting|finance|consultant|service|point_of_interest|establishment,070425 22108,https://gabaco.in/,"Plot No. 457, Sector 43, Gurugram, Haryana 122003, India",5,9,OPERATIONAL,https://maps.google.com/?cid=2082710212240481477&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJsRRjoRkZDTkRxRysQudF5xw
Luxurynest,real_estate_agency,real_estate_agency|service|point_of_interest|establishment,096674 35358,https://luxurynest.vercel.app/,"plot no 469, Sector 43, Gurugram, Haryana 122001, India",,,OPERATIONAL,https://maps.google.com/?cid=4839544854224026672&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ899wzecZDTkRMLyXZmeEKUM
The Puzzl Co,manufacturer,store|manufacturer|point_of_interest|establishment,088007 17647,https://www.amazon.in/stores/THEPUZZLCO/page/58EC7CD9-28AA-4CB8-BDA2-B15962418AA3?lp_asin=B0DG367VPW&ref_=cm_sw_r_ud_ast_store_JHJHS06C823126BM2081&store_ref=bl_ast_dp_brandlogo_sto,"473, Urban Estate, 473, Urban Estate, Sector 43, Gurugram, Haryana 122009, India",5,7,OPERATIONAL,https://maps.google.com/?cid=4708898954417678382&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJcbV-cG4ZDTkRLihGdaZeWUE
IDFC FIRST Bank ATM,atm,atm|finance|point_of_interest|establishment,1800 10888,https://nearme.idfcfirst.bank.in/idfc-first-bank/bank-and-atm-in-gurugram/bank-and-atm-in-Sector-42/idfc-first-bank-atm-in-Sector-42-gurugram--17va5u/home,"P Hills, Condominium Association, NH 48, SPR Road, near Kherki Daula Toll Plaza, Palam Hills, Sec 77, Sector 42, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=579472044846850537&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ7XlNhFUZDTkR6aFdLsGyCgg
Speedex Packers And Movers Gurgaon,transportation_service,transportation_service|point_of_interest|establishment,087969 65701,,"Shop No 16/D, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=17675152508526484103&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJxYikAuoZDTkRh1qTPY_BSvU
Technical Guftgu,,point_of_interest|establishment,085275 56109,http://www.technicalguftgu.in/,"Sector 43, Gurugram, Haryana 122009, India",5,33,OPERATIONAL,https://maps.google.com/?cid=12003502240863817598&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJDxzGXYEZDTkRfg9L17ABlaY
Fresh Bakes Gurgaon,bakery,bakery|food_store|store|food|point_of_interest|establishment,098913 50735,,"Rapid Metro Station, 579, Golf Course Rd, behind Sec 43, Sector 43, Gurugram, Haryana 122009, India",4.9,63,OPERATIONAL,https://maps.google.com/?cid=4620666767386862446&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJbZZxwCsZDTkRbuOLj_HnH0A
1 Million Suites,hotel,hotel|lodging|point_of_interest|establishment,099580 46044,,"F35W+446, Sector 43, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=11159044317886464147&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJff5cx84YDTkRk8B2GK_j3Jo
Capital O 72517 Silver Line,hotel,hotel|guest_house|cottage|inn|motel|lodging|point_of_interest|service|establishment,0124 620 1166,https://www.oyorooms.com/101361/,"545, Sector 43 Rd, DLF Phase 5, Sector 43, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=17301407088222260330&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJO8XpyJoZDTkRaszpdxTyGvA
RK Film Studio,furniture_store,furniture_store|home_improvement_store|home_goods_store|store|point_of_interest|service|establishment,099114 05056,,"Sector Road, Sector 46, South City II, Sector 49, Sector 43, Gurugram, Haryana 122018, India",,,OPERATIONAL,https://maps.google.com/?cid=8593273847295104839&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJNZk_sgwZDTkRR9et9QhxQXc
FabHotel Gracia Golf,hotel,hotel|lodging|point_of_interest|establishment,070424 24242,https://www.fabhotels.com/hotels-in-gurgaon/fabhotel-gracia-golf-hxunwyxj.html,"H.No. 545, Sector-43, Sector 43, Gurugram, Haryana 122022, India",,,OPERATIONAL,https://maps.google.com/?cid=16338348957583758611&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJzYVuqgcZDTkRE1UnCdB5veI
Hotel Gracia Golf by SAAVI Hotel,hotel,hotel|lodging|point_of_interest|establishment,072900 06494,http://saavihotels.com/,"545, Off, Golf Course Rd, Sector 43, Gurugram, Haryana 122002, India",3.8,204,OPERATIONAL,https://maps.google.com/?cid=2467949711724443147&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJm1rJ0aEZDTkRC_bc4i_rPyI
A s wood work carpenter,manufacturer,manufacturer|point_of_interest|service|establishment,096543 87535,,"Golf Course Rd, Sector 57, Sector 43, Gurugram, Haryana 122009, India",4.5,8,OPERATIONAL,https://maps.google.com/?cid=17668715257184984614&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVcZs8-8ZDTkRJh4J3uniM_U
Key Management Group,service,point_of_interest|service|establishment,0124 473 5555,https://kmgus.com/,"Tower B, Golf View Towers, Golf Course Rd, Sector 42, Gurugram, Haryana 122009, India",3.7,95,OPERATIONAL,https://maps.google.com/?cid=15336599030987241769&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ583DNUAZDTkRKTmY2I-L1tQ
ASA Corporate Catalyst India Pvt. Ltd,consultant,accounting|finance|consultant|point_of_interest|service|establishment,0124 433 3100,http://www.asa.in/,"Smartworks Golf View Towers, 9th Floor, TOWER-B, Sector 42, Gurugram, Haryana 122009, India",4.6,13,OPERATIONAL,https://maps.google.com/?cid=17252722246033317133&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVZUBq-cYDTkRDZ1LU3n7be8
Primis Business Support Solutions,,point_of_interest|establishment,0124 473 5580,http://primisbpo.com/,"Tower-B, 2nd Floor, Golf View Corporate Tower B, Sector 42, Gurugram, Haryana 122009, India",5,2,CLOSED_TEMPORARILY,https://maps.google.com/?cid=557446333388745204&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJxRWxNUAZDTkR9On6mnxyvAc
Hariprasad plumbing service and electrician,plumber,plumber|point_of_interest|service|establishment,070522 32322,https://g.page/r/CVYmiXR6Mt2bEBE/review,"phase 5, 43, Sector 42, Gurugram, Haryana 122009, India",4.8,48,OPERATIONAL,https://maps.google.com/?cid=11231188547254429270&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ4xHy5hgZDTkRViaJdHoy3Zs
ElectricPe Charging Station,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,081470 60222,https://electricpe.com/ev-charging-station/smartworks-golf-view?utm_source=google_map_listing&utm_medium=referral,"Golf View Corporate Tower B, Sector 42, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=10823219884834460254&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJVVWli8sYDTkRXpKAMSTNM5Y
SMC Global Securities Limited,finance,finance|point_of_interest|establishment,080 6921 3557,https://store.smctradeonline.com/smc-global-securities-limited-stock-broker-sector-42-gurugram-576260/Home?utm_source=locator&utm_medium=googleplaces,"Golf View Corporate Tower B, 2nd Floor, DLF QE, Sector 42, Gurugram, Haryana 122002, India",,,OPERATIONAL,https://maps.google.com/?cid=17640795200676536231&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJHbI7q4QZDTkRp5-9I8Wx0PQ
ICICI BANK ATM,atm,atm|finance|point_of_interest|establishment,1800 1080,https://www.icicibank.com/,"ICICI Bank ATM, the Magnolias DLF Golf links, Golf Dr, DLF c, ity 5, Sector 42, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=3778680540484966938&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJPw3NmP8ZDTkRGppJZ-6RcDQ
Arsh Foods And Beverages,cafe,cafe|food|point_of_interest|establishment,092509 27781,,"67/223, behind HUDA MARKET, Sector 17 A, Sector 42, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=9085132885094466459&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJR068EE0ZDTkRm4NGUTngFH4
TalbotFORCE,service,point_of_interest|service|establishment,079827 88556,https://talbotforce.com/,"1st Floor, TOWER-B, Metro Station, 42-43, Smartworks GVT, Sector 42, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=11067518668372573578&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJnXLCUlQZDTkRiv1ZNZe5l5k
AuthBridge Corporate,corporate_office,corporate_office|point_of_interest|establishment,085068 04541,http://authbridge.com/,"8th Floor, TOWER-B, Golf View Towers, Golf Course Rd, Sector 42, Gurugram, Haryana 122002, India",4,13,OPERATIONAL,https://maps.google.com/?cid=1534058125109671347&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJdxMGnzgZDTkRs7X2q7wRShU
Hero MotoCorp Ltd. Zonal Office ( North),corporate_office,corporate_office|point_of_interest|establishment,097165 52627,,"DLF Center Court, Sector 42, Gurugram, Haryana 122009, India",3.1,43,OPERATIONAL,https://maps.google.com/?cid=15692164720619415218&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJaXZEsO4ZDTkRsuZvOazExdk
Priority Cargo India Pvt.Ltd | Packers And Movers Sector 42,transportation_service,transportation_service|point_of_interest|establishment,093195 76700,https://prioritycargoindia.com/,"Shop No 16, Sector 42, Gurugram, Haryana 122009, India",5,4,OPERATIONAL,https://maps.google.com/?cid=4313732479599635538&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJm58ew60ZDTkRUuyZxtV03Ts
BMW Destination Charging Station,electric_vehicle_charging_station,electric_vehicle_charging_station|transportation_service|point_of_interest|establishment,080707 43743,https://www.bmw.de/de/index.html,"Magnolias Rd, Sector 42, Gurugram, Haryana 122009, India",,,OPERATIONAL,https://maps.google.com/?cid=6566094569671636902&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJZQ2EXssYDTkRpjfm8jh0H1s
Gurugram Cab Service,taxi_service,taxi_service|transportation_service|point_of_interest|service|establishment,099539 86802,https://gurugramcab.com/,"Flat no. 331, First floor, housing board colony, Sector 42, Gurugram, Haryana 122009, India",5,17,OPERATIONAL,https://maps.google.com/?cid=7999153963116987646&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ0Udbc-oZDTkR_gQ_6yW0Am8
Iconic Home Facilitator LLP,real_estate_agency,real_estate_agency|point_of_interest|service|establishment,095250 02600,,"Plot No 638, near shivnadar school, Sector 42, Gurugram, Haryana 122009, India",5,2,OPERATIONAL,https://maps.google.com/?cid=16649544901066933133&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJiTdzFsYyf48RjcMC3N8QD-c
Postfaym,,point_of_interest|establishment,086290 13570,https://faym.co/,"Second floor, 46 IP, Sector 42, Gurugram, Haryana 122002, India",5,3,OPERATIONAL,https://maps.google.com/?cid=3150256191583206826&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJs5mwbFIZDTkRqr3KwlD1tys
Gurgaon Taxi Rentals,,point_of_interest|establishment,098117 15658,http://www.gurgaontaxirentals.in/,"331 HBC, Sector 42, Gurugram, Haryana 122002, India",5,14,OPERATIONAL,https://maps.google.com/?cid=12720717614889573143&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,ChIJ754KpFUZDTkRFxuMA0YRibA
